# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-05-27 22:24:40 EDT	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06765500 SOUTH PLATTE RIVER AT NORTH PLATTE, NEBR.
# -----------------------------------------------------------------------------------
#
# Data provided for site 06765500
#    DD parameter   Description
#    13   00060     Discharge, cubic feet per second
#    03   00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	13_00060	13_00060_cd	03_00065	03_00065_cd
USGS	06765500	2015-05-24 21:45	CDT	9880	P	11.83	P
USGS	06765500	2015-05-24 22:00	CDT	9810	P	11.81	P
USGS	06765500	2015-05-24 22:15	CDT	10000	P	11.89	P
USGS	06765500	2015-05-24 22:30	CDT	10100	P	11.93	P
USGS	06765500	2015-05-24 22:45	CDT	9810	P	11.81	P
USGS	06765500	2015-05-24 23:00	CDT	9780	P	11.79	P
USGS	06765500	2015-05-24 23:15	CDT	9990	P	11.88	P
USGS	06765500	2015-05-24 23:30	CDT	9960	P	11.87	P
USGS	06765500	2015-05-24 23:45	CDT	10000	P	11.89	P
USGS	06765500	2015-05-25 00:00	CDT	10100	P	11.91	P
USGS	06765500	2015-05-25 00:15	CDT	10100	P	11.90	P
USGS	06765500	2015-05-25 00:30	CDT	10000	P	11.89	P
USGS	06765500	2015-05-25 00:45	CDT	10100	P	11.90	P
USGS	06765500	2015-05-25 01:00	CDT	10100	P	11.90	P
USGS	06765500	2015-05-25 01:15	CDT	10100	P	11.90	P
USGS	06765500	2015-05-25 01:30	CDT	9920	P	11.85	P
USGS	06765500	2015-05-25 01:45	CDT	9960	P	11.87	P
USGS	06765500	2015-05-25 02:00	CDT	9920	P	11.85	P
USGS	06765500	2015-05-25 02:15	CDT	9990	P	11.88	P
USGS	06765500	2015-05-25 02:30	CDT	9810	P	11.81	P
USGS	06765500	2015-05-25 02:45	CDT	9920	P	11.85	P
USGS	06765500	2015-05-25 03:00	CDT	9990	P	11.88	P
USGS	06765500	2015-05-25 03:15	CDT	9880	P	11.84	P
USGS	06765500	2015-05-25 03:30	CDT	9880	P	11.83	P
USGS	06765500	2015-05-25 03:45	CDT	9880	P	11.83	P
USGS	06765500	2015-05-25 04:00	CDT	9990	P	11.88	P
USGS	06765500	2015-05-25 04:15	CDT	9990	P	11.88	P
USGS	06765500	2015-05-25 04:30	CDT	9880	P	11.83	P
USGS	06765500	2015-05-25 04:45	CDT	9710	P	11.77	P
USGS	06765500	2015-05-25 05:00	CDT	9880	P	11.83	P
USGS	06765500	2015-05-25 05:15	CDT	9880	P	11.83	P
USGS	06765500	2015-05-25 05:30	CDT	9990	P	11.88	P
USGS	06765500	2015-05-25 05:45	CDT	10000	P	11.89	P
USGS	06765500	2015-05-25 06:00	CDT	9880	P	11.83	P
USGS	06765500	2015-05-25 06:15	CDT	9990	P	11.88	P
USGS	06765500	2015-05-25 06:30	CDT	10100	P	11.92	P
USGS	06765500	2015-05-25 06:45	CDT	10100	P	11.93	P
USGS	06765500	2015-05-25 07:00	CDT	10200	P	11.94	P
USGS	06765500	2015-05-25 07:15	CDT	9990	P	11.88	P
USGS	06765500	2015-05-25 07:30	CDT	9920	P	11.85	P
USGS	06765500	2015-05-25 07:45	CDT	10200	P	11.94	P
USGS	06765500	2015-05-25 08:00	CDT	10200	P	11.94	P
USGS	06765500	2015-05-25 08:15	CDT	10200	P	11.98	P
USGS	06765500	2015-05-25 08:30	CDT	10100	P	11.91	P
USGS	06765500	2015-05-25 08:45	CDT	10400	P	12.01	P
USGS	06765500	2015-05-25 09:00	CDT	10400	P	12.01	P
USGS	06765500	2015-05-25 09:15	CDT	10300	P	11.99	P
USGS	06765500	2015-05-25 09:30	CDT	10300	P	11.99	P
USGS	06765500	2015-05-25 09:45	CDT	10200	P	11.97	P
USGS	06765500	2015-05-25 10:00	CDT	10200	P	11.94	P
USGS	06765500	2015-05-25 10:15	CDT	10200	P	11.96	P
USGS	06765500	2015-05-25 10:30	CDT	10200	P	11.98	P
USGS	06765500	2015-05-25 10:45	CDT	10300	P	11.99	P
USGS	06765500	2015-05-25 11:00	CDT	10200	P	11.97	P
USGS	06765500	2015-05-25 11:15	CDT	10200	P	11.96	P
USGS	06765500	2015-05-25 11:30	CDT	10200	P	11.96	P
USGS	06765500	2015-05-25 11:45	CDT	10100	P	11.91	P
USGS	06765500	2015-05-25 12:00	CDT	10100	P	11.92	P
USGS	06765500	2015-05-25 12:15	CDT	10400	P	12.03	P
USGS	06765500	2015-05-25 12:30	CDT	10300	P	11.99	P
USGS	06765500	2015-05-25 12:45	CDT	10200	P	11.95	P
USGS	06765500	2015-05-25 13:00	CDT	9960	P	11.87	P
USGS	06765500	2015-05-25 13:15	CDT	10400	P	12.04	P
USGS	06765500	2015-05-25 13:30	CDT	10400	P	12.01	P
USGS	06765500	2015-05-25 13:45	CDT	10400	P	12.03	P
USGS	06765500	2015-05-25 14:00	CDT	10400	P	12.05	P
USGS	06765500	2015-05-25 14:15	CDT	10400	P	12.01	P
USGS	06765500	2015-05-25 14:30	CDT	10400	P	12.01	P
USGS	06765500	2015-05-25 14:45	CDT	10300	P	12.00	P
USGS	06765500	2015-05-25 15:00	CDT	10400	P	12.05	P
USGS	06765500	2015-05-25 15:15	CDT	10400	P	12.04	P
USGS	06765500	2015-05-25 15:30	CDT	10300	P	11.99	P
USGS	06765500	2015-05-25 15:45	CDT	10200	P	11.95	P
USGS	06765500	2015-05-25 16:00	CDT	10200	P	11.95	P
USGS	06765500	2015-05-25 16:15	CDT	10300	P	12.00	P
USGS	06765500	2015-05-25 16:30	CDT	10500	P	12.09	P
USGS	06765500	2015-05-25 16:45	CDT	10500	P	12.07	P
USGS	06765500	2015-05-25 17:00	CDT	10400	P	12.05	P
USGS	06765500	2015-05-25 17:15	CDT	10700	P	12.14	P
USGS	06765500	2015-05-25 17:30	CDT	10600	P	12.10	P
USGS	06765500	2015-05-25 17:45	CDT	10400	P	12.01	P
USGS	06765500	2015-05-25 18:00	CDT	10500	P	12.07	P
USGS	06765500	2015-05-25 18:15	CDT	10700	P	12.16	P
USGS	06765500	2015-05-25 18:30	CDT	10600	P	12.13	P
USGS	06765500	2015-05-25 18:45	CDT	10400	P	12.04	P
USGS	06765500	2015-05-25 19:00	CDT	10500	P	12.07	P
USGS	06765500	2015-05-25 19:15	CDT	10900	P	12.21	P
USGS	06765500	2015-05-25 19:30	CDT	10800	P	12.18	P
USGS	06765500	2015-05-25 19:45	CDT	10800	P	12.20	P
USGS	06765500	2015-05-25 20:00	CDT	10900	P	12.24	P
USGS	06765500	2015-05-25 20:15	CDT	11000	P	12.25	P
USGS	06765500	2015-05-25 20:30	CDT	11000	P	12.25	P
USGS	06765500	2015-05-25 20:45	CDT	10800	P	12.18	P
USGS	06765500	2015-05-25 21:00	CDT	10900	P	12.21	P
USGS	06765500	2015-05-25 21:15	CDT	10800	P	12.18	P
USGS	06765500	2015-05-25 21:30	CDT	10700	P	12.16	P
USGS	06765500	2015-05-25 21:45	CDT	10600	P	12.12	P
USGS	06765500	2015-05-25 22:00	CDT	10500	P	12.09	P
USGS	06765500	2015-05-25 22:15	CDT	10800	P	12.18	P
USGS	06765500	2015-05-25 22:30	CDT	10800	P	12.20	P
USGS	06765500	2015-05-25 22:45	CDT	10900	P	12.22	P
USGS	06765500	2015-05-25 23:00	CDT	10900	P	12.23	P
USGS	06765500	2015-05-25 23:15	CDT	11100	P	12.28	P
USGS	06765500	2015-05-25 23:30	CDT	11000	P	12.27	P
USGS	06765500	2015-05-25 23:45	CDT	10600	P	12.13	P
USGS	06765500	2015-05-26 00:00	CDT	10800	P	12.17	P
USGS	06765500	2015-05-26 00:15	CDT	10900	P	12.23	P
USGS	06765500	2015-05-26 00:30	CDT	11000	P	12.25	P
USGS	06765500	2015-05-26 00:45	CDT	11100	P	12.28	P
USGS	06765500	2015-05-26 01:00	CDT	11100	P	12.28	P
USGS	06765500	2015-05-26 01:15	CDT	11000	P	12.27	P
USGS	06765500	2015-05-26 01:30	CDT	11000	P	12.27	P
USGS	06765500	2015-05-26 01:45	CDT	11100	P	12.29	P
USGS	06765500	2015-05-26 02:00	CDT	10900	P	12.24	P
USGS	06765500	2015-05-26 02:15	CDT	11100	P	12.28	P
USGS	06765500	2015-05-26 02:30	CDT	11100	P	12.29	P
USGS	06765500	2015-05-26 02:45	CDT	11100	P	12.31	P
USGS	06765500	2015-05-26 03:00	CDT	11300	P	12.35	P
USGS	06765500	2015-05-26 03:15	CDT	11100	P	12.31	P
USGS	06765500	2015-05-26 03:30	CDT	11200	P	12.33	P
USGS	06765500	2015-05-26 03:45	CDT	11400	P	12.41	P
USGS	06765500	2015-05-26 04:00	CDT	11400	P	12.42	P
USGS	06765500	2015-05-26 04:15	CDT	11400	P	12.42	P
USGS	06765500	2015-05-26 04:30	CDT	11500	P	12.45	P
USGS	06765500	2015-05-26 04:45	CDT	11300	P	12.37	P
USGS	06765500	2015-05-26 05:00	CDT	11300	P	12.38	P
USGS	06765500	2015-05-26 05:15	CDT	11300	P	12.35	P
USGS	06765500	2015-05-26 05:30	CDT	11300	P	12.36	P
USGS	06765500	2015-05-26 05:45	CDT	11300	P	12.37	P
USGS	06765500	2015-05-26 06:00	CDT	11300	P	12.38	P
USGS	06765500	2015-05-26 06:15	CDT	11400	P	12.42	P
USGS	06765500	2015-05-26 06:30	CDT	11400	P	12.42	P
USGS	06765500	2015-05-26 06:45	CDT	11500	P	12.45	P
USGS	06765500	2015-05-26 07:00	CDT	11400	P	12.41	P
USGS	06765500	2015-05-26 07:15	CDT	11300	P	12.36	P
USGS	06765500	2015-05-26 07:30	CDT	11200	P	12.32	P
USGS	06765500	2015-05-26 07:45	CDT	11400	P	12.39	P
USGS	06765500	2015-05-26 08:00	CDT	11400	P	12.41	P
USGS	06765500	2015-05-26 08:15	CDT	11400	P	12.39	P
USGS	06765500	2015-05-26 08:30	CDT	11100	P	12.30	P
USGS	06765500	2015-05-26 08:45	CDT	11100	P	12.31	P
USGS	06765500	2015-05-26 09:00	CDT	11300	P	12.38	P
USGS	06765500	2015-05-26 09:15	CDT	11300	P	12.38	P
USGS	06765500	2015-05-26 09:30	CDT	11300	P	12.37	P
USGS	06765500	2015-05-26 09:45	CDT	11400	P	12.41	P
USGS	06765500	2015-05-26 10:00	CDT	11100	P	12.29	P
USGS	06765500	2015-05-26 10:15	CDT	11100	P	12.29	P
USGS	06765500	2015-05-26 10:30	CDT	11400	P	12.41	P
USGS	06765500	2015-05-26 10:45	CDT	11400	P	12.39	P
USGS	06765500	2015-05-26 11:00	CDT	11200	P	12.33	P
USGS	06765500	2015-05-26 11:15	CDT	11500	P	12.43	P
USGS	06765500	2015-05-26 11:30	CDT	11500	P	12.43	P
USGS	06765500	2015-05-26 11:45	CDT	11300	P	12.38	P
USGS	06765500	2015-05-26 12:00	CDT	11400	P	12.41	P
USGS	06765500	2015-05-26 12:15	CDT	11400	P	12.40	P
USGS	06765500	2015-05-26 12:30	CDT	11400	P	12.42	P
USGS	06765500	2015-05-26 12:45	CDT	11200	P	12.33	P
USGS	06765500	2015-05-26 13:00	CDT	11400	P	12.39	P
USGS	06765500	2015-05-26 13:15	CDT	11500	P	12.44	P
USGS	06765500	2015-05-26 13:30	CDT	11500	P	12.44	P
USGS	06765500	2015-05-26 13:45	CDT	11400	P	12.39	P
USGS	06765500	2015-05-26 14:00	CDT	11100	P	12.28	P
USGS	06765500	2015-05-26 14:15	CDT	11300	P	12.38	P
USGS	06765500	2015-05-26 14:30	CDT	11600	P	12.47	P
USGS	06765500	2015-05-26 14:45	CDT	11600	P	12.48	P
USGS	06765500	2015-05-26 15:00	CDT	11600	P	12.46	P
USGS	06765500	2015-05-26 15:15	CDT	11500	P	12.43	P
USGS	06765500	2015-05-26 15:30	CDT	11500	P	12.44	P
USGS	06765500	2015-05-26 15:45	CDT	11300	P	12.35	P
USGS	06765500	2015-05-26 16:00	CDT	11500	P	12.43	P
USGS	06765500	2015-05-26 16:15	CDT	11600	P	12.49	P
USGS	06765500	2015-05-26 16:30	CDT	11500	P	12.44	P
USGS	06765500	2015-05-26 16:45	CDT	11600	P	12.46	P
USGS	06765500	2015-05-26 17:00	CDT	11500	P	12.44	P
USGS	06765500	2015-05-26 17:15	CDT	11400	P	12.41	P
USGS	06765500	2015-05-26 17:30	CDT	11300	P	12.35	P
USGS	06765500	2015-05-26 17:45	CDT	11200	P	12.33	P
USGS	06765500	2015-05-26 18:00	CDT	11400	P	12.39	P
USGS	06765500	2015-05-26 18:15	CDT	11500	P	12.45	P
USGS	06765500	2015-05-26 18:30	CDT	11600	P	12.46	P
USGS	06765500	2015-05-26 18:45	CDT	11300	P	12.36	P
USGS	06765500	2015-05-26 19:00	CDT	11600	P	12.47	P
USGS	06765500	2015-05-26 19:15	CDT	11700	P	12.51	P
USGS	06765500	2015-05-26 19:30	CDT	11500	P	12.44	P
USGS	06765500	2015-05-26 19:45	CDT	11700	P	12.52	P
USGS	06765500	2015-05-26 20:00	CDT	11700	P	12.52	P
USGS	06765500	2015-05-26 20:15	CDT	11700	P	12.51	P
USGS	06765500	2015-05-26 20:30	CDT	11600	P	12.48	P
USGS	06765500	2015-05-26 20:45	CDT	11600	P	12.49	P
USGS	06765500	2015-05-26 21:00	CDT	11600	P	12.49	P
USGS	06765500	2015-05-26 21:15	CDT	11800	P	12.54	P
USGS	06765500	2015-05-26 21:30	CDT	11600	P	12.47	P
USGS	06765500	2015-05-26 21:45	CDT	11600	P	12.46	P
USGS	06765500	2015-05-26 22:00	CDT	11700	P	12.51	P
USGS	06765500	2015-05-26 22:15	CDT	11900	P	12.57	P
USGS	06765500	2015-05-26 22:30	CDT	11900	P	12.57	P
USGS	06765500	2015-05-26 22:45	CDT	11800	P	12.56	P
USGS	06765500	2015-05-26 23:00	CDT	11400	P	12.42	P
USGS	06765500	2015-05-26 23:15	CDT	11800	P	12.53	P
USGS	06765500	2015-05-26 23:30	CDT	11900	P	12.59	P
USGS	06765500	2015-05-26 23:45	CDT	11900	P	12.58	P
USGS	06765500	2015-05-27 00:00	CDT	11900	P	12.58	P
USGS	06765500	2015-05-27 00:15	CDT	11800	P	12.56	P
USGS	06765500	2015-05-27 00:30	CDT	12200	P	12.68	P
USGS	06765500	2015-05-27 00:45	CDT	12300	P	12.72	P
USGS	06765500	2015-05-27 01:00	CDT	12200	P	12.67	P
USGS	06765500	2015-05-27 01:15	CDT	12100	P	12.64	P
USGS	06765500	2015-05-27 01:30	CDT	12000	P	12.63	P
USGS	06765500	2015-05-27 01:45	CDT	12100	P	12.64	P
USGS	06765500	2015-05-27 02:00	CDT	12000	P	12.63	P
USGS	06765500	2015-05-27 02:15	CDT	11900	P	12.57	P
USGS	06765500	2015-05-27 02:30	CDT	11900	P	12.59	P
USGS	06765500	2015-05-27 02:45	CDT	11800	P	12.56	P
USGS	06765500	2015-05-27 03:00	CDT	12000	P	12.60	P
USGS	06765500	2015-05-27 03:15	CDT	12300	P	12.73	P
USGS	06765500	2015-05-27 03:30	CDT	12300	P	12.73	P
USGS	06765500	2015-05-27 03:45	CDT	12300	P	12.73	P
USGS	06765500	2015-05-27 04:00	CDT	12100	P	12.64	P
USGS	06765500	2015-05-27 04:15	CDT	12400	P	12.76	P
USGS	06765500	2015-05-27 04:30	CDT	12700	P	12.85	P
USGS	06765500	2015-05-27 04:45	CDT	12600	P	12.80	P
USGS	06765500	2015-05-27 05:00	CDT	12300	P	12.71	P
USGS	06765500	2015-05-27 05:15	CDT	12600	P	12.80	P
USGS	06765500	2015-05-27 05:30	CDT	12800	P	12.89	P
USGS	06765500	2015-05-27 05:45	CDT	12700	P	12.85	P
USGS	06765500	2015-05-27 06:00	CDT	12700	P	12.86	P
USGS	06765500	2015-05-27 06:15	CDT	12700	P	12.86	P
USGS	06765500	2015-05-27 06:30	CDT	12400	P	12.77	P
USGS	06765500	2015-05-27 06:45	CDT	12800	P	12.87	P
USGS	06765500	2015-05-27 07:00	CDT	12800	P	12.87	P
USGS	06765500	2015-05-27 07:15	CDT	12500	P	12.79	P
USGS	06765500	2015-05-27 07:30	CDT	12900	P	12.93	P
USGS	06765500	2015-05-27 07:45	CDT	12700	P	12.86	P
USGS	06765500	2015-05-27 08:00	CDT	12900	P	12.91	P
USGS	06765500	2015-05-27 08:15	CDT	13000	P	12.95	P
USGS	06765500	2015-05-27 08:30	CDT	13000	P	12.95	P
USGS	06765500	2015-05-27 08:45	CDT	12900	P	12.91	P
USGS	06765500	2015-05-27 09:00	CDT	12800	P	12.87	P
USGS	06765500	2015-05-27 09:15	CDT	12900	P	12.92	P
USGS	06765500	2015-05-27 09:30	CDT	12900	P	12.92	P
USGS	06765500	2015-05-27 09:45	CDT	12800	P	12.89	P
USGS	06765500	2015-05-27 10:00	CDT	12900	P	12.92	P
USGS	06765500	2015-05-27 10:15	CDT	13300	P	13.03	P
USGS	06765500	2015-05-27 10:30	CDT	13300	P	13.04	P
USGS	06765500	2015-05-27 10:45	CDT	13200	P	13.00	P
USGS	06765500	2015-05-27 11:00	CDT	13300	P	13.03	P
USGS	06765500	2015-05-27 11:15	CDT	13400	P	13.08	P
USGS	06765500	2015-05-27 11:30	CDT	13600	P	13.11	P
USGS	06765500	2015-05-27 11:45	CDT	13700	P	13.12	P
USGS	06765500	2015-05-27 12:00	CDT	13300	P	13.06	P
USGS	06765500	2015-05-27 12:15	CDT	13100	P	12.99	P
USGS	06765500	2015-05-27 12:30	CDT	13700	P	13.13	P
USGS	06765500	2015-05-27 12:45	CDT	13700	P	13.13	P
USGS	06765500	2015-05-27 13:00	CDT	13500	P	13.10	P
USGS	06765500	2015-05-27 13:15	CDT	13500	P	13.10	P
USGS	06765500	2015-05-27 13:30	CDT	13800	P	13.15	P
USGS	06765500	2015-05-27 13:45	CDT	13800	P	13.15	P
USGS	06765500	2015-05-27 14:00	CDT	13500	P	13.10	P
USGS	06765500	2015-05-27 14:15	CDT	13700	P	13.12	P
USGS	06765500	2015-05-27 14:30	CDT	13600	P	13.11	P
USGS	06765500	2015-05-27 14:45	CDT	14100	P	13.20	P
USGS	06765500	2015-05-27 15:00	CDT	13700	P	13.12	P
USGS	06765500	2015-05-27 15:15	CDT	13800	P	13.14	P
USGS	06765500	2015-05-27 15:30	CDT	13800	P	13.14	P
USGS	06765500	2015-05-27 15:45	CDT	13700	P	13.13	P
USGS	06765500	2015-05-27 16:00	CDT	14100	P	13.20	P
USGS	06765500	2015-05-27 16:15	CDT	13800	P	13.14	P
USGS	06765500	2015-05-27 16:30	CDT	14100	P	13.21	P
USGS	06765500	2015-05-27 16:45	CDT	14100	P	13.20	P
USGS	06765500	2015-05-27 17:00	CDT	14500	P	13.28	P
USGS	06765500	2015-05-27 17:15	CDT	14500	P	13.28	P
USGS	06765500	2015-05-27 17:30	CDT	14400	P	13.26	P
USGS	06765500	2015-05-27 17:45	CDT	13800	P	13.15	P
USGS	06765500	2015-05-27 18:00	CDT	13300	P	13.05	P
USGS	06765500	2015-05-27 18:15	CDT	13300	P	13.06	P
USGS	06765500	2015-05-27 18:30	CDT	13800	P	13.15	P
USGS	06765500	2015-05-27 18:45	CDT	14400	P	13.25	P
USGS	06765500	2015-05-27 19:00	CDT	14100	P	13.21	P
USGS	06765500	2015-05-27 19:15	CDT	14200	P	13.22	P
USGS	06765500	2015-05-27 19:30	CDT	14000	P	13.19	P
USGS	06765500	2015-05-27 19:45	CDT	14300	P	13.24	P
USGS	06765500	2015-05-27 20:00	CDT	14300	P	13.23	P
USGS	06765500	2015-05-27 20:15	CDT	13700	P	13.12	P
USGS	06765500	2015-05-27 20:30	CDT	13700	P	13.13	P
USGS	06765500	2015-05-27 20:45	CDT	13900	P	13.16	P
