# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-10-07 12:43:50 EDT	(natwebvaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09352900 VALLECITO CREEK NEAR BAYFIELD, CO.
# -----------------------------------------------------------------------------------
#
# Data provided for site 09352900
#    DD parameter   Description
#    02   00060     Discharge, cubic feet per second
#    01   00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     Eqp  Equipment malfunction
#
agency_cd	site_no	datetime	tz_cd	02_00060	02_00060_cd	01_00065	01_00065_cd
USGS	09352900	2015-10-05 17:15	MDT	135	P	1.59	P
USGS	09352900	2015-10-05 17:30	MDT	135	P	1.59	P
USGS	09352900	2015-10-05 17:45	MDT	135	P	1.59	P
USGS	09352900	2015-10-05 18:00	MDT	133	P	1.58	P
USGS	09352900	2015-10-05 18:15	MDT	133	P	1.58	P
USGS	09352900	2015-10-05 18:30	MDT	133	P	1.58	P
USGS	09352900	2015-10-05 18:45	MDT	130	P	1.57	P
USGS	09352900	2015-10-05 19:00	MDT	130	P	1.57	P
USGS	09352900	2015-10-05 19:15	MDT	130	P	1.57	P
USGS	09352900	2015-10-05 19:30	MDT	130	P	1.57	P
USGS	09352900	2015-10-05 19:45	MDT	130	P	1.57	P
USGS	09352900	2015-10-05 20:00	MDT	133	P	1.58	P
USGS	09352900	2015-10-05 20:15	MDT	133	P	1.58	P
USGS	09352900	2015-10-05 20:30	MDT	133	P	1.58	P
USGS	09352900	2015-10-05 20:45	MDT	135	P	1.59	P
USGS	09352900	2015-10-05 21:00	MDT	135	P	1.59	P
USGS	09352900	2015-10-05 21:15	MDT	138	P	1.60	P
USGS	09352900	2015-10-05 21:30	MDT	138	P	1.60	P
USGS	09352900	2015-10-05 21:45	MDT	138	P	1.60	P
USGS	09352900	2015-10-05 22:00	MDT	141	P	1.61	P
USGS	09352900	2015-10-05 22:15	MDT	141	P	1.61	P
USGS	09352900	2015-10-05 22:30	MDT	143	P	1.62	P
USGS	09352900	2015-10-05 22:45	MDT	143	P	1.62	P
USGS	09352900	2015-10-05 23:00	MDT	146	P	1.63	P
USGS	09352900	2015-10-05 23:15	MDT	149	P	1.64	P
USGS	09352900	2015-10-05 23:30	MDT	152	P	1.65	P
USGS	09352900	2015-10-05 23:45	MDT	154	P	1.66	P
USGS	09352900	2015-10-06 00:00	MDT	157	P	1.67	P
USGS	09352900	2015-10-06 00:15	MDT	160	P	1.68	P
USGS	09352900	2015-10-06 00:30	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 00:45	MDT	166	P	1.70	P
USGS	09352900	2015-10-06 01:00	MDT	169	P	1.71	P
USGS	09352900	2015-10-06 01:15	MDT	172	P	1.72	P
USGS	09352900	2015-10-06 01:30	MDT	172	P	1.72	P
USGS	09352900	2015-10-06 01:45	MDT	175	P	1.73	P
USGS	09352900	2015-10-06 02:00	MDT	178	P	1.74	P
USGS	09352900	2015-10-06 02:15	MDT	178	P	1.74	P
USGS	09352900	2015-10-06 02:30	MDT	185	P	1.75	P
USGS	09352900	2015-10-06 02:45	MDT	185	P	1.75	P
USGS	09352900	2015-10-06 03:00	MDT	185	P	1.75	P
USGS	09352900	2015-10-06 03:15	MDT	185	P	1.75	P
USGS	09352900	2015-10-06 03:30	MDT	188	P	1.76	P
USGS	09352900	2015-10-06 03:45	MDT	188	P	1.76	P
USGS	09352900	2015-10-06 04:00	MDT	188	P	1.76	P
USGS	09352900	2015-10-06 04:15	MDT	188	P	1.76	P
USGS	09352900	2015-10-06 04:30	MDT	185	P	1.75	P
USGS	09352900	2015-10-06 04:45	MDT	178	P	1.74	P
USGS	09352900	2015-10-06 05:00	MDT	178	P	1.74	P
USGS	09352900	2015-10-06 05:15	MDT	178	P	1.74	P
USGS	09352900	2015-10-06 05:30	MDT	175	P	1.73	P
USGS	09352900	2015-10-06 05:45	MDT	175	P	1.73	P
USGS	09352900	2015-10-06 06:00	MDT	175	P	1.73	P
USGS	09352900	2015-10-06 06:15	MDT	172	P	1.72	P
USGS	09352900	2015-10-06 06:30	MDT	172	P	1.72	P
USGS	09352900	2015-10-06 06:45	MDT	169	P	1.71	P
USGS	09352900	2015-10-06 07:00	MDT	169	P	1.71	P
USGS	09352900	2015-10-06 07:15	MDT	169	P	1.71	P
USGS	09352900	2015-10-06 07:30	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 07:45	MDT	166	P	1.70	P
USGS	09352900	2015-10-06 08:00	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 08:15	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 08:30	MDT	160	P	1.68	P
USGS	09352900	2015-10-06 08:45	MDT	160	P	1.68	P
USGS	09352900	2015-10-06 09:00	MDT	160	P	1.68	P
USGS	09352900	2015-10-06 09:15	MDT	160	P	1.68	P
USGS	09352900	2015-10-06 09:30	MDT	157	P	1.67	P
USGS	09352900	2015-10-06 09:45	MDT	157	P	1.67	P
USGS	09352900	2015-10-06 10:00	MDT	154	P	1.66	P
USGS	09352900	2015-10-06 10:15	MDT	154	P	1.66	P
USGS	09352900	2015-10-06 10:30	MDT	154	P	1.66	P
USGS	09352900	2015-10-06 10:45	MDT	152	P	1.65	P
USGS	09352900	2015-10-06 11:00	MDT	152	P	1.65	P
USGS	09352900	2015-10-06 11:15	MDT	152	P	1.65	P
USGS	09352900	2015-10-06 11:30	MDT	149	P	1.64	P
USGS	09352900	2015-10-06 11:45	MDT	149	P	1.64	P
USGS	09352900	2015-10-06 12:00	MDT	149	P	1.64	P
USGS	09352900	2015-10-06 12:15	MDT	149	P	1.64	P
USGS	09352900	2015-10-06 12:30	MDT	146	P	1.63	P
USGS	09352900	2015-10-06 12:45	MDT	146	P	1.63	P
USGS	09352900	2015-10-06 13:00	MDT	146	P	1.63	P
USGS	09352900	2015-10-06 13:15	MDT	143	P	1.62	P
USGS	09352900	2015-10-06 13:30	MDT	143	P	1.62	P
USGS	09352900	2015-10-06 13:45	MDT	141	P	1.61	P
USGS	09352900	2015-10-06 14:00	MDT	141	P	1.61	P
USGS	09352900	2015-10-06 14:15	MDT	141	P	1.61	P
USGS	09352900	2015-10-06 14:30	MDT	141	P	1.61	P
USGS	09352900	2015-10-06 14:45	MDT	141	P	1.61	P
USGS	09352900	2015-10-06 15:00	MDT	138	P	1.60	P
USGS	09352900	2015-10-06 15:15	MDT	138	P	1.60	P
USGS	09352900	2015-10-06 15:30	MDT	138	P	1.60	P
USGS	09352900	2015-10-06 15:45	MDT	138	P	1.60	P
USGS	09352900	2015-10-06 16:00	MDT	138	P	1.60	P
USGS	09352900	2015-10-06 16:15	MDT	138	P	1.60	P
USGS	09352900	2015-10-06 16:30	MDT	138	P	1.60	P
USGS	09352900	2015-10-06 16:45	MDT	141	P	1.61	P
USGS	09352900	2015-10-06 17:00	MDT	141	P	1.61	P
USGS	09352900	2015-10-06 17:15	MDT	143	P	1.62	P
USGS	09352900	2015-10-06 17:30	MDT	143	P	1.62	P
USGS	09352900	2015-10-06 17:45	MDT	146	P	1.63	P
USGS	09352900	2015-10-06 18:00	MDT	146	P	1.63	P
USGS	09352900	2015-10-06 18:15	MDT	149	P	1.64	P
USGS	09352900	2015-10-06 18:30	MDT	149	P	1.64	P
USGS	09352900	2015-10-06 18:45	MDT	152	P	1.65	P
USGS	09352900	2015-10-06 19:00	MDT	154	P	1.66	P
USGS	09352900	2015-10-06 19:15	MDT	157	P	1.67	P
USGS	09352900	2015-10-06 19:30	MDT	157	P	1.67	P
USGS	09352900	2015-10-06 19:45	MDT	160	P	1.68	P
USGS	09352900	2015-10-06 20:00	MDT	160	P	1.68	P
USGS	09352900	2015-10-06 20:15	MDT	160	P	1.68	P
USGS	09352900	2015-10-06 20:30	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 20:45	MDT	160	P	1.68	P
USGS	09352900	2015-10-06 21:00	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 21:15	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 21:30	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 21:45	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 22:00	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 22:15	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 22:30	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 22:45	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 23:00	MDT	163	P	1.69	P
USGS	09352900	2015-10-06 23:15	MDT	160	P	1.68	P
USGS	09352900	2015-10-06 23:30	MDT	160	P	1.68	P
USGS	09352900	2015-10-06 23:45	MDT	160	P	1.68	P
USGS	09352900	2015-10-07 00:00	MDT	157	P	1.67	P
USGS	09352900	2015-10-07 00:15	MDT	157	P	1.67	P
USGS	09352900	2015-10-07 00:30	MDT	157	P	1.67	P
USGS	09352900	2015-10-07 00:45	MDT	157	P	1.67	P
USGS	09352900	2015-10-07 01:00	MDT	154	P	1.66	P
USGS	09352900	2015-10-07 01:15	MDT	154	P	1.66	P
USGS	09352900	2015-10-07 01:30	MDT	154	P	1.66	P
USGS	09352900	2015-10-07 01:45	MDT	152	P	1.65	P
USGS	09352900	2015-10-07 02:00	MDT	152	P	1.65	P
USGS	09352900	2015-10-07 02:15	MDT	152	P	1.65	P
USGS	09352900	2015-10-07 02:30	MDT	149	P	1.64	P
USGS	09352900	2015-10-07 02:45	MDT	149	P	1.64	P
USGS	09352900	2015-10-07 03:00	MDT	149	P	1.64	P
USGS	09352900	2015-10-07 03:15	MDT	146	P	1.63	P
USGS	09352900	2015-10-07 03:30	MDT	146	P	1.63	P
USGS	09352900	2015-10-07 03:45	MDT	146	P	1.63	P
USGS	09352900	2015-10-07 04:00	MDT	146	P	1.63	P
USGS	09352900	2015-10-07 04:15	MDT	143	P	1.62	P
USGS	09352900	2015-10-07 04:30	MDT	143	P	1.62	P
USGS	09352900	2015-10-07 04:45	MDT	143	P	1.62	P
USGS	09352900	2015-10-07 05:00	MDT	141	P	1.61	P
USGS	09352900	2015-10-07 05:15	MDT	141	P	1.61	P
USGS	09352900	2015-10-07 05:30	MDT	141	P	1.61	P
USGS	09352900	2015-10-07 05:45	MDT	141	P	1.61	P
USGS	09352900	2015-10-07 06:00	MDT	138	P	1.60	P
USGS	09352900	2015-10-07 06:15	MDT	138	P	1.60	P
USGS	09352900	2015-10-07 06:30	MDT	138	P	1.60	P
USGS	09352900	2015-10-07 06:45	MDT	138	P	1.60	P
USGS	09352900	2015-10-07 07:00	MDT	135	P	1.59	P
USGS	09352900	2015-10-07 07:15	MDT	135	P	1.59	P
USGS	09352900	2015-10-07 07:30	MDT	135	P	1.59	P
USGS	09352900	2015-10-07 07:45	MDT	135	P	1.59	P
USGS	09352900	2015-10-07 08:00	MDT	133	P	1.58	P
USGS	09352900	2015-10-07 08:15	MDT	133	P	1.58	P
USGS	09352900	2015-10-07 08:30	MDT	133	P	1.58	P
USGS	09352900	2015-10-07 08:45	MDT	133	P	1.58	P
USGS	09352900	2015-10-07 09:00	MDT	133	P	1.58	P
USGS	09352900	2015-10-07 09:15	MDT	130	P	1.57	P
USGS	09352900	2015-10-07 09:30	MDT	130	P	1.57	P
USGS	09352900	2015-10-07 09:45	MDT	130	P	1.57	P
