# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-05-27 15:56:02 EDT	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09352900 VALLECITO CREEK NEAR BAYFIELD, CO.
# -----------------------------------------------------------------------------------
#
# Data provided for site 09352900
#    DD parameter   Description
#    02   00060     Discharge, cubic feet per second
#    01   00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	02_00060	02_00060_cd	01_00065	01_00065_cd
USGS	09352900	2015-05-24 17:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 17:30	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 17:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 18:00	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 18:15	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 18:30	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 18:45	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 19:00	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 19:15	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 19:30	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 19:45	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 20:00	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 20:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 20:30	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 20:45	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 21:00	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 21:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 21:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 21:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 22:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 22:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 22:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 22:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 23:00	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 23:15	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 23:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 23:45	MDT	238	P	1.96	P
USGS	09352900	2015-05-25 00:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-25 00:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-25 00:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-25 00:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-25 01:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-25 01:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-25 01:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-25 01:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-25 02:00	MDT	230	P	1.94	P
USGS	09352900	2015-05-25 02:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-25 02:30	MDT	230	P	1.94	P
USGS	09352900	2015-05-25 02:45	MDT	230	P	1.94	P
USGS	09352900	2015-05-25 03:00	MDT	230	P	1.94	P
USGS	09352900	2015-05-25 03:15	MDT	230	P	1.94	P
USGS	09352900	2015-05-25 03:30	MDT	230	P	1.94	P
USGS	09352900	2015-05-25 03:45	MDT	230	P	1.94	P
USGS	09352900	2015-05-25 04:00	MDT	230	P	1.94	P
USGS	09352900	2015-05-25 04:15	MDT	230	P	1.94	P
USGS	09352900	2015-05-25 04:30	MDT	230	P	1.94	P
USGS	09352900	2015-05-25 04:45	MDT	230	P	1.94	P
USGS	09352900	2015-05-25 05:00	MDT	226	P	1.93	P
USGS	09352900	2015-05-25 05:15	MDT	226	P	1.93	P
USGS	09352900	2015-05-25 05:30	MDT	226	P	1.93	P
USGS	09352900	2015-05-25 05:45	MDT	226	P	1.93	P
USGS	09352900	2015-05-25 06:00	MDT	226	P	1.93	P
USGS	09352900	2015-05-25 06:15	MDT	226	P	1.93	P
USGS	09352900	2015-05-25 06:30	MDT	226	P	1.93	P
USGS	09352900	2015-05-25 06:45	MDT	226	P	1.93	P
USGS	09352900	2015-05-25 07:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 07:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 07:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 07:45	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 08:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 08:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 08:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 08:45	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 09:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 09:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 09:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 09:45	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 10:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 10:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 10:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 10:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 11:00	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 11:15	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 11:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 11:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 12:00	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 12:15	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 12:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 12:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 13:00	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 13:15	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 13:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 13:45	MDT	215	P	1.90	P
USGS	09352900	2015-05-25 14:00	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 14:15	MDT	215	P	1.90	P
USGS	09352900	2015-05-25 14:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 14:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 15:00	MDT	215	P	1.90	P
USGS	09352900	2015-05-25 15:15	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 15:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 15:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 16:00	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 16:15	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 16:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 16:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 17:00	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 17:15	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 17:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 17:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 18:00	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 18:15	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 18:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 18:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 19:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 19:15	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 19:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 19:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 20:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 20:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 20:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 20:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-25 21:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 21:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 21:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 21:45	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 22:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 22:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 22:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 22:45	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 23:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 23:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 23:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-25 23:45	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 00:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 00:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 00:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 00:45	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 01:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 01:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 01:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 01:45	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 02:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 02:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 02:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 02:45	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 03:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 03:15	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 03:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 03:45	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 04:00	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 04:15	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 04:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 04:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 05:00	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 05:15	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 05:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 05:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 06:00	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 06:15	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 06:30	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 06:45	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 07:00	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 07:15	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 07:30	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 07:45	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 08:00	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 08:15	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 08:30	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 08:45	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 09:00	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 09:15	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 09:30	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 09:45	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 10:00	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 10:15	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 10:30	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 10:45	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 11:00	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 11:15	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 11:30	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 11:45	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 12:00	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 12:15	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 12:30	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 12:45	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 13:00	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 13:15	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 13:30	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 13:45	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 14:00	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 14:15	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 14:30	MDT	208	P	1.88	P
USGS	09352900	2015-05-26 14:45	MDT	208	P	1.88	P
USGS	09352900	2015-05-26 15:00	MDT	208	P	1.88	P
USGS	09352900	2015-05-26 15:15	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 15:30	MDT	208	P	1.88	P
USGS	09352900	2015-05-26 15:45	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 16:00	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 16:15	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 16:30	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 16:45	MDT	212	P	1.89	P
USGS	09352900	2015-05-26 17:00	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 17:15	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 17:30	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 17:45	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 18:00	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 18:15	MDT	215	P	1.90	P
USGS	09352900	2015-05-26 18:30	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 18:45	MDT	219	P	1.91	P
USGS	09352900	2015-05-26 19:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 19:15	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 19:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 19:45	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 20:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-26 20:15	MDT	226	P	1.93	P
USGS	09352900	2015-05-26 20:30	MDT	226	P	1.93	P
USGS	09352900	2015-05-26 20:45	MDT	226	P	1.93	P
USGS	09352900	2015-05-26 21:00	MDT	226	P	1.93	P
USGS	09352900	2015-05-26 21:15	MDT	230	P	1.94	P
USGS	09352900	2015-05-26 21:30	MDT	230	P	1.94	P
USGS	09352900	2015-05-26 21:45	MDT	230	P	1.94	P
USGS	09352900	2015-05-26 22:00	MDT	230	P	1.94	P
USGS	09352900	2015-05-26 22:15	MDT	230	P	1.94	P
USGS	09352900	2015-05-26 22:30	MDT	230	P	1.94	P
USGS	09352900	2015-05-26 22:45	MDT	230	P	1.94	P
USGS	09352900	2015-05-26 23:00	MDT	230	P	1.94	P
USGS	09352900	2015-05-26 23:15	MDT	230	P	1.94	P
USGS	09352900	2015-05-26 23:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-26 23:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 00:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 00:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 00:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 00:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 01:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 01:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 01:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 01:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 02:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 02:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 02:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 02:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 03:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 03:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 03:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 03:45	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 04:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 04:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 04:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 04:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 05:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 05:15	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 05:30	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 05:45	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 06:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-27 06:15	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 06:30	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 06:45	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 07:00	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 07:15	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 07:30	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 07:45	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 08:00	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 08:15	MDT	230	P	1.94	P
USGS	09352900	2015-05-27 08:30	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 08:45	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 09:00	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 09:15	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 09:30	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 09:45	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 10:00	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 10:15	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 10:30	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 10:45	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 11:00	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 11:15	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 11:30	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 11:45	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 12:00	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 12:15	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 12:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-27 12:45	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 13:00	MDT	223	P	1.92	P
USGS	09352900	2015-05-27 13:15	MDT	226	P	1.93	P
USGS	09352900	2015-05-27 13:30	MDT	223	P	1.92	P
USGS	09352900	2015-05-27 13:45	MDT	223	P	1.92	P
