# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-10-20 17:37:14 EDT	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09510000 VERDE RIVER BELOW BARTLETT DAM, AZ
# -----------------------------------------------------------------------------------
#
# Data provided for site 09510000
#    DD parameter   Description
#    11   00060     Discharge, cubic feet per second
#    10   00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	11_00060	11_00060_cd	10_00065	10_00065_cd
USGS	09510000	2015-10-17 21:15	MST	134	P	0.81	P
USGS	09510000	2015-10-17 21:30	MST	134	P	0.81	P
USGS	09510000	2015-10-17 21:45	MST	134	P	0.81	P
USGS	09510000	2015-10-17 22:00	MST	134	P	0.81	P
USGS	09510000	2015-10-17 22:15	MST	134	P	0.81	P
USGS	09510000	2015-10-17 22:30	MST	134	P	0.81	P
USGS	09510000	2015-10-17 22:45	MST	134	P	0.81	P
USGS	09510000	2015-10-17 23:00	MST	134	P	0.81	P
USGS	09510000	2015-10-17 23:15	MST	134	P	0.81	P
USGS	09510000	2015-10-17 23:30	MST	134	P	0.81	P
USGS	09510000	2015-10-17 23:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 00:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 00:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 00:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 00:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 01:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 01:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 01:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 01:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 02:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 02:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 02:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 02:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 03:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 03:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 03:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 03:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 04:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 04:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 04:30	MST	132	P	0.80	P
USGS	09510000	2015-10-18 04:45	MST	132	P	0.80	P
USGS	09510000	2015-10-18 05:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 05:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 05:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 05:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 06:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 06:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 06:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 06:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 07:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 07:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 07:30	MST	132	P	0.80	P
USGS	09510000	2015-10-18 07:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 08:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 08:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 08:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 08:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 09:00	MST	135	P	0.82	P
USGS	09510000	2015-10-18 09:15	MST	135	P	0.82	P
USGS	09510000	2015-10-18 09:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 09:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 10:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 10:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 10:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 10:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 11:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 11:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 11:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 11:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 12:00	MST	132	P	0.80	P
USGS	09510000	2015-10-18 12:15	MST	132	P	0.80	P
USGS	09510000	2015-10-18 12:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 12:45	MST	134	P	0.81	P
USGS	09510000	2015-10-18 13:00	MST	132	P	0.80	P
USGS	09510000	2015-10-18 13:15	MST	132	P	0.80	P
USGS	09510000	2015-10-18 13:30	MST	132	P	0.80	P
USGS	09510000	2015-10-18 13:45	MST	132	P	0.80	P
USGS	09510000	2015-10-18 14:00	MST	132	P	0.80	P
USGS	09510000	2015-10-18 14:15	MST	132	P	0.80	P
USGS	09510000	2015-10-18 14:30	MST	132	P	0.80	P
USGS	09510000	2015-10-18 14:45	MST	132	P	0.80	P
USGS	09510000	2015-10-18 15:00	MST	132	P	0.80	P
USGS	09510000	2015-10-18 15:15	MST	132	P	0.80	P
USGS	09510000	2015-10-18 15:30	MST	132	P	0.80	P
USGS	09510000	2015-10-18 15:45	MST	132	P	0.80	P
USGS	09510000	2015-10-18 16:00	MST	132	P	0.80	P
USGS	09510000	2015-10-18 16:15	MST	132	P	0.80	P
USGS	09510000	2015-10-18 16:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 16:45	MST	132	P	0.80	P
USGS	09510000	2015-10-18 17:00	MST	132	P	0.80	P
USGS	09510000	2015-10-18 17:15	MST	132	P	0.80	P
USGS	09510000	2015-10-18 17:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 17:45	MST	132	P	0.80	P
USGS	09510000	2015-10-18 18:00	MST	132	P	0.80	P
USGS	09510000	2015-10-18 18:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 18:30	MST	134	P	0.81	P
USGS	09510000	2015-10-18 18:45	MST	132	P	0.80	P
USGS	09510000	2015-10-18 19:00	MST	134	P	0.81	P
USGS	09510000	2015-10-18 19:15	MST	134	P	0.81	P
USGS	09510000	2015-10-18 19:30	MST	135	P	0.82	P
USGS	09510000	2015-10-18 19:45	MST	137	P	0.83	P
USGS	09510000	2015-10-18 20:00	MST	137	P	0.83	P
USGS	09510000	2015-10-18 20:15	MST	137	P	0.83	P
USGS	09510000	2015-10-18 20:30	MST	137	P	0.83	P
USGS	09510000	2015-10-18 20:45	MST	135	P	0.82	P
USGS	09510000	2015-10-18 21:00	MST	137	P	0.83	P
USGS	09510000	2015-10-18 21:15	MST	135	P	0.82	P
USGS	09510000	2015-10-18 21:30	MST	137	P	0.83	P
USGS	09510000	2015-10-18 21:45	MST	135	P	0.82	P
USGS	09510000	2015-10-18 22:00	MST	135	P	0.82	P
USGS	09510000	2015-10-18 22:15	MST	135	P	0.82	P
USGS	09510000	2015-10-18 22:30	MST	135	P	0.82	P
USGS	09510000	2015-10-18 22:45	MST	135	P	0.82	P
USGS	09510000	2015-10-18 23:00	MST	137	P	0.83	P
USGS	09510000	2015-10-18 23:15	MST	137	P	0.83	P
USGS	09510000	2015-10-18 23:30	MST	137	P	0.83	P
USGS	09510000	2015-10-18 23:45	MST	137	P	0.83	P
USGS	09510000	2015-10-19 00:00	MST	137	P	0.83	P
USGS	09510000	2015-10-19 00:15	MST	137	P	0.83	P
USGS	09510000	2015-10-19 00:30	MST	137	P	0.83	P
USGS	09510000	2015-10-19 00:45	MST	137	P	0.83	P
USGS	09510000	2015-10-19 01:00	MST	137	P	0.83	P
USGS	09510000	2015-10-19 01:15	MST	137	P	0.83	P
USGS	09510000	2015-10-19 01:30	MST	137	P	0.83	P
USGS	09510000	2015-10-19 01:45	MST	137	P	0.83	P
USGS	09510000	2015-10-19 02:00	MST	137	P	0.83	P
USGS	09510000	2015-10-19 02:15	MST	137	P	0.83	P
USGS	09510000	2015-10-19 02:30	MST	137	P	0.83	P
USGS	09510000	2015-10-19 02:45	MST	137	P	0.83	P
USGS	09510000	2015-10-19 03:00	MST	137	P	0.83	P
USGS	09510000	2015-10-19 03:15	MST	135	P	0.82	P
USGS	09510000	2015-10-19 03:30	MST	135	P	0.82	P
USGS	09510000	2015-10-19 03:45	MST	135	P	0.82	P
USGS	09510000	2015-10-19 04:00	MST	135	P	0.82	P
USGS	09510000	2015-10-19 04:15	MST	135	P	0.82	P
USGS	09510000	2015-10-19 04:30	MST	135	P	0.82	P
USGS	09510000	2015-10-19 04:45	MST	137	P	0.83	P
USGS	09510000	2015-10-19 05:00	MST	135	P	0.82	P
USGS	09510000	2015-10-19 05:15	MST	135	P	0.82	P
USGS	09510000	2015-10-19 05:30	MST	135	P	0.82	P
USGS	09510000	2015-10-19 05:45	MST	135	P	0.82	P
USGS	09510000	2015-10-19 06:00	MST	135	P	0.82	P
USGS	09510000	2015-10-19 06:15	MST	135	P	0.82	P
USGS	09510000	2015-10-19 06:30	MST	135	P	0.82	P
USGS	09510000	2015-10-19 06:45	MST	135	P	0.82	P
USGS	09510000	2015-10-19 07:00	MST	135	P	0.82	P
USGS	09510000	2015-10-19 07:15	MST	135	P	0.82	P
USGS	09510000	2015-10-19 07:30	MST	135	P	0.82	P
USGS	09510000	2015-10-19 07:45	MST	134	P	0.81	P
USGS	09510000	2015-10-19 08:00	MST	135	P	0.82	P
USGS	09510000	2015-10-19 08:15	MST	135	P	0.82	P
USGS	09510000	2015-10-19 08:30	MST	135	P	0.82	P
USGS	09510000	2015-10-19 08:45	MST	135	P	0.82	P
USGS	09510000	2015-10-19 09:00	MST	141	P	0.86	P
USGS	09510000	2015-10-19 09:15	MST	153	P	0.94	P
USGS	09510000	2015-10-19 09:30	MST	174	P	1.07	P
USGS	09510000	2015-10-19 09:45	MST	195	P	1.19	P
USGS	09510000	2015-10-19 10:00	MST	212	P	1.28	P
USGS	09510000	2015-10-19 10:15	MST	228	P	1.36	P
USGS	09510000	2015-10-19 10:30	MST	238	P	1.41	P
USGS	09510000	2015-10-19 10:45	MST	246	P	1.45	P
USGS	09510000	2015-10-19 11:00	MST	253	P	1.48	P
USGS	09510000	2015-10-19 11:15	MST	257	P	1.50	P
USGS	09510000	2015-10-19 11:30	MST	262	P	1.52	P
USGS	09510000	2015-10-19 11:45	MST	264	P	1.53	P
USGS	09510000	2015-10-19 12:00	MST	264	P	1.53	P
USGS	09510000	2015-10-19 12:15	MST	266	P	1.54	P
USGS	09510000	2015-10-19 12:30	MST	266	P	1.54	P
USGS	09510000	2015-10-19 12:45	MST	268	P	1.55	P
USGS	09510000	2015-10-19 13:00	MST	268	P	1.55	P
USGS	09510000	2015-10-19 13:15	MST	268	P	1.55	P
USGS	09510000	2015-10-19 13:30	MST	266	P	1.54	P
USGS	09510000	2015-10-19 13:45	MST	266	P	1.54	P
USGS	09510000	2015-10-19 14:00	MST	268	P	1.55	P
USGS	09510000	2015-10-19 14:15	MST	268	P	1.55	P
USGS	09510000	2015-10-19 14:30	MST	268	P	1.55	P
USGS	09510000	2015-10-19 14:45	MST	268	P	1.55	P
USGS	09510000	2015-10-19 15:00	MST	268	P	1.55	P
USGS	09510000	2015-10-19 15:15	MST	268	P	1.55	P
USGS	09510000	2015-10-19 15:30	MST	268	P	1.55	P
USGS	09510000	2015-10-19 15:45	MST	268	P	1.55	P
USGS	09510000	2015-10-19 16:00	MST	268	P	1.55	P
USGS	09510000	2015-10-19 16:15	MST	268	P	1.55	P
USGS	09510000	2015-10-19 16:30	MST	268	P	1.55	P
USGS	09510000	2015-10-19 16:45	MST	268	P	1.55	P
USGS	09510000	2015-10-19 17:00	MST	268	P	1.55	P
USGS	09510000	2015-10-19 17:15	MST	268	P	1.55	P
USGS	09510000	2015-10-19 17:30	MST	268	P	1.55	P
USGS	09510000	2015-10-19 17:45	MST	268	P	1.55	P
USGS	09510000	2015-10-19 18:00	MST	268	P	1.55	P
USGS	09510000	2015-10-19 18:15	MST	268	P	1.55	P
USGS	09510000	2015-10-19 18:30	MST	268	P	1.55	P
USGS	09510000	2015-10-19 18:45	MST	268	P	1.55	P
USGS	09510000	2015-10-19 19:00	MST	268	P	1.55	P
USGS	09510000	2015-10-19 19:15	MST	268	P	1.55	P
USGS	09510000	2015-10-19 19:30	MST	268	P	1.55	P
USGS	09510000	2015-10-19 19:45	MST	268	P	1.55	P
USGS	09510000	2015-10-19 20:00	MST	270	P	1.56	P
USGS	09510000	2015-10-19 20:15	MST	270	P	1.56	P
USGS	09510000	2015-10-19 20:30	MST	270	P	1.56	P
USGS	09510000	2015-10-19 20:45	MST	268	P	1.55	P
USGS	09510000	2015-10-19 21:00	MST	268	P	1.55	P
USGS	09510000	2015-10-19 21:15	MST	270	P	1.56	P
USGS	09510000	2015-10-19 21:30	MST	270	P	1.56	P
USGS	09510000	2015-10-19 21:45	MST	270	P	1.56	P
USGS	09510000	2015-10-19 22:00	MST	270	P	1.56	P
USGS	09510000	2015-10-19 22:15	MST	270	P	1.56	P
USGS	09510000	2015-10-19 22:30	MST	268	P	1.55	P
USGS	09510000	2015-10-19 22:45	MST	270	P	1.56	P
USGS	09510000	2015-10-19 23:00	MST	270	P	1.56	P
USGS	09510000	2015-10-19 23:15	MST	270	P	1.56	P
USGS	09510000	2015-10-19 23:30	MST	268	P	1.55	P
USGS	09510000	2015-10-19 23:45	MST	270	P	1.56	P
USGS	09510000	2015-10-20 00:00	MST	270	P	1.56	P
USGS	09510000	2015-10-20 00:15	MST	270	P	1.56	P
USGS	09510000	2015-10-20 00:30	MST	270	P	1.56	P
USGS	09510000	2015-10-20 00:45	MST	270	P	1.56	P
USGS	09510000	2015-10-20 01:00	MST	270	P	1.56	P
USGS	09510000	2015-10-20 01:15	MST	270	P	1.56	P
USGS	09510000	2015-10-20 01:30	MST	270	P	1.56	P
USGS	09510000	2015-10-20 01:45	MST	273	P	1.57	P
USGS	09510000	2015-10-20 02:00	MST	273	P	1.57	P
USGS	09510000	2015-10-20 02:15	MST	273	P	1.57	P
USGS	09510000	2015-10-20 02:30	MST	273	P	1.57	P
USGS	09510000	2015-10-20 02:45	MST	273	P	1.57	P
USGS	09510000	2015-10-20 03:00	MST	270	P	1.56	P
USGS	09510000	2015-10-20 03:15	MST	270	P	1.56	P
USGS	09510000	2015-10-20 03:30	MST	270	P	1.56	P
USGS	09510000	2015-10-20 03:45	MST	273	P	1.57	P
USGS	09510000	2015-10-20 04:00	MST	273	P	1.57	P
USGS	09510000	2015-10-20 04:15	MST	273	P	1.57	P
USGS	09510000	2015-10-20 04:30	MST	273	P	1.57	P
USGS	09510000	2015-10-20 04:45	MST	273	P	1.57	P
USGS	09510000	2015-10-20 05:00	MST	275	P	1.58	P
USGS	09510000	2015-10-20 05:15	MST	273	P	1.57	P
USGS	09510000	2015-10-20 05:30	MST	277	P	1.59	P
USGS	09510000	2015-10-20 05:45	MST	277	P	1.59	P
USGS	09510000	2015-10-20 06:00	MST	277	P	1.59	P
USGS	09510000	2015-10-20 06:15	MST	277	P	1.59	P
USGS	09510000	2015-10-20 06:30	MST	277	P	1.59	P
USGS	09510000	2015-10-20 06:45	MST	277	P	1.59	P
USGS	09510000	2015-10-20 07:00	MST	275	P	1.58	P
USGS	09510000	2015-10-20 07:15	MST	275	P	1.58	P
USGS	09510000	2015-10-20 07:30	MST	275	P	1.58	P
USGS	09510000	2015-10-20 07:45	MST	275	P	1.58	P
USGS	09510000	2015-10-20 08:00	MST	275	P	1.58	P
USGS	09510000	2015-10-20 08:15	MST	275	P	1.58	P
USGS	09510000	2015-10-20 08:30	MST	291	P	1.65	P
USGS	09510000	2015-10-20 08:45	MST	328	P	1.80	P
USGS	09510000	2015-10-20 09:00	MST	385	P	2.01	P
USGS	09510000	2015-10-20 09:15	MST	438	P	2.19	P
USGS	09510000	2015-10-20 09:30	MST	476	P	2.31	P
USGS	09510000	2015-10-20 09:45	MST	509	P	2.41	P
USGS	09510000	2015-10-20 10:00	MST	533	P	2.48	P
USGS	09510000	2015-10-20 10:15	MST	551	P	2.53	P
USGS	09510000	2015-10-20 10:30	MST	566	P	2.57	P
USGS	09510000	2015-10-20 10:45	MST	577	P	2.60	P
USGS	09510000	2015-10-20 11:00	MST	580	P	2.61	P
USGS	09510000	2015-10-20 11:15	MST	584	P	2.62	P
USGS	09510000	2015-10-20 11:30	MST	591	P	2.64	P
USGS	09510000	2015-10-20 11:45	MST	595	P	2.65	P
USGS	09510000	2015-10-20 12:00	MST	603	P	2.67	P
USGS	09510000	2015-10-20 12:15	MST	607	P	2.68	P
USGS	09510000	2015-10-20 12:30	MST	610	P	2.69	P
USGS	09510000	2015-10-20 12:45	MST	614	P	2.70	P
USGS	09510000	2015-10-20 13:00	MST	614	P	2.70	P
USGS	09510000	2015-10-20 13:15	MST	614	P	2.70	P
USGS	09510000	2015-10-20 13:30	MST	614	P	2.70	P
